Smp Year,Well,Smp date,SMP,Name,DOB,Cyst,Sex,Age,Unit,Unit2,Unit Type,Site,Male S,Leader?,Overthrown?,OD_Values,Concentration,Calculation,Results,Plate,Series,V=WellOD-AvgN/AvgP-AvgN,ODV,S,AVG NOD,AVG POD
2014,A4,10/30/2014,BS 75,LM5,UN,N,M,A,UN5,UN,OMU,CH,L,C,UN,2.835,275.734,275.7,POSITIVE,9,W,2.719057148,271.9057148,P,0.08075,2.2945
2014,B4,10/30/2014,BS 76,OUM1,UN,N,M,A,U,U,OMU,CH,UN,UN,UN,1.204,81.622,81.6,POSITIVE,9,W,1.023369439,102.3369439,P,0.07625,0.7305
2014,C7,10/31/2014,468,Muppet,2/24/2004,Y,F,A,M1,M1,OMU,SK,NA,NA,NA,3.36,442.144,442.1,POSITIVE,11,S,3.216738187,321.6738187,P,0.1035,2.603
2014,A9,10/31/2014,BS 68,AF2,UN,N,F,A,UN2,UN,OMU,CH,NA,NA,NA,2.875,238.727,238.7,POSITIVE,11,S,2.76560954,276.560954,P,0.079,2.5995
2014,C4,10/31/2014,BS 77,B48,UN,N,M,A,AMG5,AMG5,BA,CH,B,B,UN,3.087,345.606,345.6,POSITIVE,9,W,2.97760954,297.760954,P,0.079,2.5995
2014,C12,10/31/2014,BS 78,B46,UN,N,M,A,AMG5,AMG5,BA,CH,B,B,UN,1.474,75.682,75.7,POSITIVE,6,S,1.36460954,136.460954,P,0.079,2.5995
2014,E9,10/31/2014,BS 79,B45,UN,Y,M,A,AMG5,AMG5,BA,CH,B,B,UN,2.147,135.036,135,POSITIVE,11,S,2.031057148,203.1057148,P,0.08075,2.2945
2014,F9,10/31/2014,BS 80,B43,UN,Y,M,A,AMG5,AMG5,BA,CH,B,B,UN,2.865,236.47,236.5,POSITIVE,11,S,2.664174748,266.4174748,P,0.14225,2.4285
2014,G9,10/31/2014,BS 81,B47,UN,N,M,SA,AMG5,AMG5,BA,CH,NA,NA,NA,1.078,61.03,61,POSITIVE,11,S,0.973513699,97.35136986,P,0.0675,1.825
2014,F4,10/31/2014,BS 82,OUF2,UN,N,F,A,UN6,UN,OMU,CH,NA,NA,NA,0.133,Range?,Range?,negative,9,W,-0.021131823,-2.113182283,N,0.12275,3.9115
2014,G4,10/31/2014,BS 83,AF8,UN,N,F,A,UN7,UN,OMU,CH,NA,NA,NA,0.161,Range?,Range?,negative,9,W,0.003489437,0.348943662,N,0.10075,1.775
2014,B5,10/31/2014,BS 86,SAM11,UN,N,M,SA,U,U,OMU,CH,NA,NA,NA,0.175,Range?,Range?,negative,9,W,0.031738187,3.173818671,N,0.1035,2.603
2014,D5,10/31/2014,BS 88,B47,UN,N,M,SA,AMG5,AMG5,BA,CH,NA,NA,NA,2.684,244.446,244.4,POSITIVE,9,W,2.553319678,255.3319678,P,0.08525,1.8765
2014,E5,10/31/2014,BS 89,LM5,UN,N,M,A,UN5,UN,OMU,CH,L,C,UN,2.813,270.901,270.9,POSITIVE,9,W,2.685808776,268.5808776,P,0.0825,1.846
2014,F5,10/31/2014,BS 90,AF2,UN,N,F,A,UN2,UN,OMU,CH,NA,NA,NA,0.97,64.688,64.7,POSITIVE,9,W,0.812489437,81.24894366,P,0.10075,1.775
2014,G5,10/31/2014,BS 91,LM2,UN,N,M,A,UN2,UN,OMU,CH,L,C,UN,0.165,Range?,Range?,negative,9,W,-0.015630561,-1.563056126,N,0.07625,0.7305
2014,F6,10/31/2014,BS 92,OUM2,UN,N,M,A,U,U,OMU,CH,UN,UN,UN,0.808,53.145,53.1,POSITIVE,9,W,0.697618609,69.7618609,P,0.07025,1.7505
2014,A10,10/31/2014,BS 93,AF9,UN,Y,F,A,UN4,UN,OMU,CH,NA,NA,NA,2.321,152.689,152.7,POSITIVE,11,S,2.21160954,221.160954,P,0.079,2.5995
2014,H5,10/31/2014,BS 94,OUM3,UN,N,M,A,UN8,UN,OMU,CH,UN,UN,UN,0.269,5.901,5.9,negative,9,W,0.164513699,16.45136986,N,0.0675,1.825
2014,A5,10/31/2014,Bs85x2,OUF3,UN,N,F,A,U,U,OMU,CH,NA,NA,NA,1.7985,,,,9,W,1.617869439,161.7869439,P,0.07625,0.7305
2014,B10,11/1/2014,BS 95,B45,UN,Y,M,A,AMG5,AMG5,BA,CH,B,B,UN,2.658,197.41,197.4,POSITIVE,11,S,2.527319678,252.7319678,P,0.08525,1.8765
2014,A6,11/1/2014,BS 96,B48,UN,N,M,A,AMG5,AMG5,BA,CH,B,B,UN,3.386,485.701,485.7,POSITIVE,9,W,3.112137563,311.2137563,P,0.129,0.8905
2014,B6,11/1/2014,BS 97,AF11,UN,N,F,A,UN4,UN,OMU,CH,NA,NA,NA,3.5,576.03,576,POSITIVE,9,W,3.342489437,334.2489437,P,0.10075,1.775
2014,C6,11/1/2014,BS 98,B47,UN,N,M,SA,AMG5,AMG5,BA,CH,NA,NA,NA,2.361,192.752,192.8,POSITIVE,9,W,2.217738187,221.7738187,P,0.1035,2.603
2014,C10,11/8/2014,BS 100,AF15,UN,N,F,A,UN9,UN,OMU,DL,NA,NA,NA,0.54,31.273,31.3,POSITIVE,11,S,0.43060954,43.06095403,P,0.079,2.5995
2014,G6,11/8/2014,BS 101,AF14,UN,N,F,A,UN9,UN,OMU,DL,NA,NA,NA,0.162,Range?,Range?,negative,9,W,0.004489437,0.448943662,N,0.10075,1.775
2014,H6,11/8/2014,BS 102,AF18,UN,N,F,A,UN9,UN,OMU,DL,NA,NA,NA,0.17,Range?,Range?,negative,9,W,0.012489437,1.248943662,N,0.10075,1.775
2014,D6,11/8/2014,BS 99,YJM1,UN,N,M,J,UN9,UN,OMU,DL,NA,NA,NA,0.16,Range?,Range?,negative,9,W,0.055513699,5.551369863,N,0.0675,1.825
2015,F8,4/8/2015,3,Dessie,1/27/2003,N,F,A,D,D,OMU,SK,NA,NA,NA,0.287,13.953,14,negative,2,S,0.137148089,13.71480892,N,0.166,1.8345
2015,E11,4/8/2015,4,Yirga,UN,N,M,A,AMG 3,AMG3,BA,SK,B,B,UN,0.121,1.662,1.7,negative,2,S,-0.028851911,-2.885191083,N,0.08525,1.8765
2015,F7,4/8/2015,5,Oregon,12/22/2007,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.099,Range?,Range?,negative,2,S,-0.050851911,-5.085191083,N,0.1035,2.603
2015,D8,4/8/2015,6,Cristos,9/26/2013,N,M,I,C5,C5,OMU,SK,NA,NA,NA,0.103,Range?,Range?,negative,2,S,-0.046851911,-4.685191083,N,0.1035,2.603
2015,A12,4/8/2015,7,Lennon,12/6/2005,N,M,A,K,K,OMU,SK,L,C,N,0.141,3.27,3.3,negative,2,S,-0.008851911,-0.885191083,N,0.08525,1.8765
2015,D7,4/8/2015,8,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.142,3.418,3.4,negative,2,S,-0.007851911,-0.785191083,N,0.07625,0.7305
2015,G11,4/8/2015,2-Jan,Keegle,3/1/2001,N,F,A,K,K,OMU,SK,NA,NA,NA,0.1295,,,,2,S,-0.020351911,-2.035191083,N,0.08775,1.413
2015,H11,4/9/2015,9,Vex,12/1/2007,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.117,1.354,1.4,negative,2,S,-0.032851911,-3.285191083,N,0.1035,2.603
2015,D10,4/9/2015,10,Don Juan,9/14/2006,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.115,1.145,1.1,negative,2,S,-0.034851911,-3.485191083,N,0.08775,1.413
2015,C9,4/11/2015,11,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.097,Range?,Range?,negative,2,S,-0.052851911,-5.285191083,N,0.0735,0.599
2015,H10,4/14/2015,12,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.085,Range?,Range?,negative,12,S,-0.030942852,-3.094285247,N,0.08075,2.2945
2015,C8,4/14/2015,13,Naughty,6/15/2008,N,F,A,N,N,OMU,SK,NA,NA,NA,0.207,Range?,Range?,negative,4,S,0.093479199,9.347919877,N,0.08075,2.2945
2015,B8,4/15/2015,14,Noha,4/11/2003,N,M,A,V,V,OMU,SK,L,C,Y,0.112,0.94,0.9,negative,2,S,-0.037851911,-3.785191083,N,0.129,0.8905
2015,G10,4/15/2015,15,Dolly,9/3/2009,N,F,SA,D,D,OMU,SK,NA,NA,NA,0.094,Range?,Range?,negative,2,S,-0.055851911,-5.585191083,N,0.0675,1.825
2015,F10,4/15/2015,16,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.152,4.113,4.1,negative,2,S,0.002148089,0.214808917,N,0.08775,1.413
2015,C11,4/16/2015,17,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,0.655,41.249,41.2,POSITIVE,2,S,0.505148089,50.51480892,P,0.166,1.8345
2015,E9,4/16/2015,18,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.142,3.379,3.4,negative,2,S,-0.007851911,-0.785191083,N,0.10075,1.775
2015,F6,4/16/2015,19,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.1,Range?,Range?,negative,2,S,-0.049851911,-4.985191083,N,0.0675,1.825
2015,D9,4/17/2015,20,Talisman,11/1/2005,N,M,A,C5,C5,OMU,SK,L,C,N,0.14,3.254,3.3,negative,2,S,-0.009851911,-0.985191083,N,0.12275,3.9115
2015,F10,4/17/2015,21,Cassie,9/4/2002,N,F,A,C3,C3,OMU,SK,NA,NA,NA,0.112,Range?,Range?,negative,7,S,0.001618609,0.161860897,N,0.14225,2.4285
2015,G7,4/18/2015,22,Erckel,7/8/2006,N,M,A,J,J,OMU,SK,L,C,N,0.15,3.998,4,negative,2,S,0.000148089,0.014808917,N,0.10075,1.775
2015,E7,4/20/2015,23,Talisman,11/1/2005,N,M,A,C5,C5,OMU,SK,L,C,N,0.169,5.411,5.4,negative,2,S,0.019148089,1.914808917,N,0.166,1.8345
2015,F5,4/20/2015,24,Crunch,10/30/2013,N,M,I,C5,C5,OMU,SK,NA,NA,NA,0.296,14.564,14.6,negative,2,S,0.146148089,14.61480892,N,0.08075,2.2945
2015,G9,4/21/2015,25,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.12,1.594,1.6,negative,2,S,-0.029851911,-2.985191083,N,0.166,1.8345
2015,F9,4/21/2015,26,Noha,4/11/2003,N,M,A,V,V,OMU,SK,L,C,Y,0.183,6.491,6.5,negative,2,S,0.033148089,3.314808917,N,0.08525,1.8765
2015,B5,4/21/2015,27,Mhetik,3/29/2002,N,M,A,J,J,OMU,SK,F,O,Y,0.134,2.757,2.8,negative,2,S,-0.015851911,-1.585191083,N,0.12275,3.9115
2015,E10,4/21/2015,28,Imposter,2/1/2006,N,M,A,C3,C3,OMU,SK,L,C,N,0.096,Range?,Range?,negative,2,S,-0.053851911,-5.385191083,N,0.1035,2.603
2015,E8,4/21/2015,29-31,Lennon,12/6/2005,N,M,A,K,K,OMU,SK,L,C,N,0.134333333,,,,2,S,-0.015518577,-1.551857749,N,0.0735,0.599
2015,G8,4/24/2015,32,Erckel,7/8/2006,N,M,A,J,J,OMU,SK,L,C,N,0.166,5.186,5.2,negative,2,S,0.016148089,1.614808917,N,0.0825,1.846
2015,C8,4/24/2015,38,Yohannes,UN,N,M,A,AMG 3,AMG3,BA,SK,B,B,UN,0.118,1.432,1.4,negative,2,S,-0.031851911,-3.185191083,N,0.129,0.8905
2015,B10,4/24/2015,39,Sean,10/24/2007,N,M,A,AMG 3,AMG3,BA,SK,B,B,NA,0.131,2.525,2.5,negative,2,S,-0.018851911,-1.885191083,N,0.075,1.947
2015,F11,4/24/2015,40,Jason Bourne,1/1/2008,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.211,8.544,8.5,negative,2,S,0.061148089,6.114808917,N,0.1035,2.603
2015,H8,4/24/2015,41,Oregon,12/22/2007,N,M,A,AMG 3,AMG3,BA,SK,B,B,NA,0.106,0.34,0.3,negative,2,S,-0.043851911,-4.385191083,N,0.07025,1.7505
2015,B11,4/24/2015,33-35,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.160333333,,,,2,S,0.010481423,1.048142251,N,0.07025,1.7505
2015,G6,4/24/2015,36-37,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,1.7175,,,,2,S,1.567648089,156.7648089,P,0.166,1.8345
2015,A10,4/25/2015,42,Muppet,2/24/2004,Y,F,A,M1,M1,OMU,SK,NA,NA,NA,3.017,326.684,326.7,POSITIVE,7,S,2.906618609,290.6618609,P,0.1035,2.603
2015,C10,4/27/2015,43,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,0.881,60.213,60.2,POSITIVE,2,S,0.731148089,73.11480892,P,0.08525,1.8765
2015,H9,4/27/2015,45,Cuervo,9/30/2010,N,M,J,C5,C5,OMU,SK,NA,NA,NA,0.126,2.102,2.1,negative,2,S,-0.023851911,-2.385191083,N,0.075,1.947
2015,E6,4/27/2015,46,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,2.191,273.874,273.9,POSITIVE,2,S,2.041148089,204.1148089,P,0.07625,0.7305
2015,A9,4/28/2015,47,Oberon,3/20/2006,N,M,A,A,A,OMU,SK,L,C,N,1.122,83.499,83.5,POSITIVE,2,S,0.972148089,97.21480892,P,0.14225,2.4285
2015,A11,4/28/2015,48,Bianca,8/16/2010,N,F,A,B,B,OMU,SK,NA,NA,NA,0.117,1.354,1.4,negative,2,S,-0.032851911,-3.285191083,N,0.08075,2.2945
2015,A6,4/28/2015,49,Biera,4/12/2010,N,F,A,B,B,OMU,SK,NA,NA,NA,1.011,72.31,72.3,POSITIVE,2,S,0.861148089,86.11480892,P,0.1035,2.603
2015,E5,4/28/2015,50,Vodka,3/24/2003,N,M,A,T,T,OMU,SK,L,C,N,0.107,0.431,0.4,negative,2,S,-0.042851911,-4.285191083,N,0.083,1.0945
2015,F4,4/29/2015,51,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,0.881,60.24,60.2,POSITIVE,2,S,0.731148089,73.11480892,P,0.10075,1.775
2015,H3,4/29/2015,52,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.734,47.606,47.6,POSITIVE,2,S,0.584148089,58.41480892,P,0.08775,1.413
2015,H6,4/29/2015,53,Imposter,2/1/2006,N,M,A,C3,C3,OMU,SK,L,C,N,0.245,10.912,10.9,negative,2,S,0.095148089,9.514808917,N,0.08775,1.413
2015,E4,5/5/2015,54,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.115,1.145,1.1,negative,2,S,-0.034851911,-3.485191083,N,0.07025,1.7505
2015,A8,5/5/2015,55,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,1.096,80.853,80.9,POSITIVE,2,S,0.946148089,94.61480892,P,0.08525,1.8765
2015,D6,5/7/2015,56,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.117,1.302,1.3,negative,2,S,-0.032851911,-3.285191083,N,0.0735,0.599
2015,H4,5/7/2015,57,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.114,1.065,1.1,negative,2,S,-0.035851911,-3.585191083,N,0.166,1.8345
2015,A4,5/7/2015,60,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.156,4.471,4.5,negative,2,S,0.006148089,0.614808917,N,0.08525,1.8765
2015,B4,5/7/2015,58-59,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.3445,,,,2,S,1.194648089,119.4648089,P,0.079,2.5995
2015,C5,5/7/2015,61-62,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.1145,,,,2,S,-0.035351911,-3.535191083,N,0.10075,1.775
2015,C12,5/11/2015,65,Otangle,4/15/2004,N,M,A,D,D,OMU,SK,F,UN,UN,0.129,2.355,2.4,negative,2,S,-0.020851911,-2.085191083,N,0.10075,1.775
2015,C6,5/11/2015,66-67,Gashaw,1/27/2005,N,M,A,M1,M1,OMU,SK,L,C,N,0.08,,,,3,S,-0.116204508,-11.62045075,N,0.10075,1.775
2015,F8,5/12/2015,70,Zeus,4/12/1998,Y,M,A,Z5,Z5,OMU,SK,F,O,Y,0.857,66.655,66.7,POSITIVE,4,S,0.743479199,74.34791988,P,0.12275,3.9115
2015,A11,5/12/2015,71,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.146,Range?,Range?,negative,12,S,0.030057148,3.005714753,N,0.08075,2.2945
2015,F10,5/12/2015,72,Zeus,4/12/1998,Y,M,A,Z5,Z5,OMU,SK,F,O,Y,0.611,48.193,48.2,POSITIVE,4,S,0.497479199,49.74791988,P,0.08525,1.8765
2015,B3,5/12/2015,73,Zeus,4/12/1998,Y,M,A,Z5,Z5,OMU,SK,F,O,Y,1.118,69.534,69.5,POSITIVE,3,S,0.921795492,92.17954925,P,0.12275,3.9115
2015,B12,5/12/2015,74,Vodka,3/24/2003,N,M,A,T,T,OMU,SK,L,C,N,0.109,0.635,0.6,negative,2,S,-0.040851911,-4.085191083,N,0.14225,2.4285
2015,A5,5/13/2015,75,Gashaw,1/27/2005,N,M,A,M1,M1,OMU,SK,L,C,N,0.092,Range?,Range?,negative,3,S,-0.104204508,-10.42045075,N,0.08775,1.413
2015,A9,5/13/2015,78,Tommy,UN,N,M,A,U,U,OMU,SK,L,C,N,0.101,Range?,Range?,negative,4,S,-0.012520801,-1.252080123,N,0.075,1.947
2015,H8,5/13/2015,79,Oberon,3/20/2006,N,M,A,A,A,OMU,SK,L,C,N,1.526,119.591,119.6,POSITIVE,7,S,1.415618609,141.5618609,P,0.14225,2.4285
2015,A3,5/13/2015,82,Setey,7/25/2002,N,M,A,U,U,OMU,SK,F,,UN,0.117,Range?,Range?,negative,3,S,-0.079204508,-7.920450751,N,0.0675,1.825
2015,E12,5/13/2015,83,Tommy,UN,N,M,A,U,U,OMU,SK,L,C,N,0.124,1.896,1.9,negative,2,S,-0.025851911,-2.585191083,N,0.08075,2.2945
2015,H7,5/13/2015,76-77,Nicki,UN,N,F,A,U,U,OMU,SK,NA,NA,NA,0.813,,,,3,S,0.616795492,61.67954925,P,0.08775,1.413
2015,H8,5/13/2015,84-85,Pamela,UN,Y,F,A,U,U,OMU,SK,NA,NA,NA,2.5075,,,,3,S,2.311295492,231.1295492,P,0.0675,1.825
2015,D8,5/14/2015,87,Zion,1/1/1997,N,F,A,Z5,Z5,OMU,SK,NA,NA,NA,0.097,Range?,Range?,negative,4,S,-0.016520801,-1.652080123,N,0.12275,3.9115
2015,A7,5/14/2015,88,Vodka,3/24/2003,N,M,A,T,T,OMU,SK,L,C,N,0.12,Range?,Range?,negative,3,S,-0.076204508,-7.620450751,N,0.07625,0.7305
2015,D11,5/14/2015,89,Talisman,11/1/2005,N,M,A,C5,C5,OMU,SK,L,C,N,0.136,Range?,Range?,negative,4,S,0.022479199,2.247919877,N,0.166,1.8345
2015,C5,5/14/2015,94,Gashaw,1/27/2005,N,M,A,M1,M1,OMU,SK,L,C,N,0.156,Range?,Range?,negative,3,S,-0.040204508,-4.020450751,N,0.0735,0.599
2015,C11,5/14/2015,95,Bumblebee,4/19/2001,N,M,A,G,G,OMU,SK,L,C,N,0.168,Range?,Range?,negative,4,S,0.054479199,5.447919877,N,0.075,1.947
2015,G9,5/14/2015,100,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.311,97.878,97.9,POSITIVE,4,S,1.197479199,119.7479199,P,0.08075,2.034
2015,C9,5/14/2015,105,Jason Bourne,1/1/2008,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.131,Range?,Range?,negative,4,S,0.017479199,1.747919877,N,0.10075,1.775
2015,H7,5/14/2015,106,Ghost,10/24/2007,Y,F,A,G,G,OMU,SK,NA,NA,NA,1.473,115.364,115.4,POSITIVE,7,S,1.362618609,136.2618609,P,0.07625,0.7305
2015,C7,5/14/2015,103-104,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,0.914,,,,3,S,0.717795492,71.77954925,P,0.07625,0.7305
2015,B10,5/15/2015,109,Jason Bourne,1/1/2008,N,M,SA,AMG 3,AMG3,BA,SK,NA,NA,NA,0.131,Range?,Range?,negative,4,S,0.017479199,1.747919877,N,0.08775,1.413
2015,B11,5/15/2015,110,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,0.879,37.024,37,POSITIVE,12,S,0.763057148,76.30571475,P,0.0675,1.825
2015,G3,5/15/2015,111-112,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.1015,,,,3,S,-0.094704508,-9.470450751,N,0.10075,1.775
2015,F3,5/15/2015,115-116,Yellowman,11/6/1998,Y,M,A,N,N,OMU,SK,F,O,Y,1.7585,199.921,199.9,POSITIVE,3,S,1.562295492,156.2295492,P,0.14225,2.4285
2015,E7,5/15/2015,121-122,Vodka,3/24/2003,N,M,A,T,T,OMU,SK,L,C,N,0.1285,,,,3,S,-0.067704508,-6.770450751,N,0.14225,2.4285
2015,D4,5/16/2015,130,Gashaw,1/27/2005,N,M,A,M1,M1,OMU,SK,L,C,N,0.107,Range?,Range?,negative,3,S,-0.089204508,-8.920450751,N,0.166,1.8345
2015,D7,5/16/2015,131,Erckel,7/8/2006,N,M,A,J,J,OMU,SK,L,C,N,0.108,Range?,Range?,negative,3,S,-0.088204508,-8.820450751,N,0.08525,1.8765
2015,E3,5/16/2015,124-125,Bumblebee,4/19/2001,N,M,A,G,G,OMU,SK,L,C,N,0.143,,,,3,S,-0.053204508,-5.320450751,N,0.093,2.7465
2015,A4,5/16/2015,132-133,Mhetik,3/29/2002,N,M,A,J,J,OMU,SK,F,O,Y,0.1005,,,,3,S,-0.095704508,-9.570450751,N,0.10075,1.775
2015,H11,5/18/2015,145,Nono,11/12/2014,N,M,I,N,N,OMU,SK,NA,NA,NA,0.117,Range?,Range?,negative,4,S,0.003479199,0.347919877,N,0.0735,0.599
2015,B3,5/18/2015,146,Diego,3/11/2004,N,M,A,A,A,OMU,SK,F,O,Y,0.547,32.818,32.8,POSITIVE,2,S,0.397148089,39.71480892,P,0.075,1.947
2015,C12,5/18/2015,134-135,Sega,8/17/2004,N,M,A,M2,M2,OMU,SK,L,C,N,0.126,,,,4,S,0.012479199,1.247919877,N,0.14225,2.4285
2015,D10,5/18/2015,136-137,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.102,,,,4,S,-0.011520801,-1.152080123,N,0.08075,2.2945
2015,B8,5/18/2015,140-141,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,1.577,116.642,116.6,POSITIVE,4,S,1.463479199,146.3479199,P,0.14225,2.4285
2015,G10,5/18/2015,143-144,Sega,8/17/2004,N,M,A,M2,M2,OMU,SK,L,C,N,0.112,,,,4,S,-0.001520801,-0.152080123,N,0.12275,3.9115
2015,G4,5/19/2015,148,Mhetik,3/29/2002,N,M,A,J,J,OMU,SK,F,O,Y,0.173,Range?,Range?,negative,1,S,0.029738187,2.973818671,N,0.12275,3.9115
2015,C10,5/19/2015,152,Setey,7/25/2002,N,M,A,U,U,OMU,SK,F,,UN,0.222,Range?,Range?,negative,1,S,0.078738187,7.873818671,N,0.093,2.7465
2015,A3,5/19/2015,155,Gaia,10/24/2007,N,F,A,G,G,OMU,SK,NA,NA,NA,0.219,9.063,9.1,negative,2,S,0.069148089,6.914808917,N,0.079,2.5995
2015,D10,5/19/2015,162,Zebra,7/2/2007,N,F,A,Z3,Z3,OMU,SK,NA,NA,NA,0.134,Range?,Range?,negative,1,S,-0.009261813,-0.926181329,N,0.079,2.5995
2015,E11,5/19/2015,163,Zoe,10/2/2009,N,F,A,Z3,Z3,OMU,SK,NA,NA,NA,0.13,Range?,Range?,negative,1,S,-0.013261813,-1.326181329,N,0.07025,1.7505
2015,F6,5/19/2015,166,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,2.828,172.234,172.2,POSITIVE,1,S,2.684738187,268.4738187,P,0.07025,1.7505
2015,B4,5/19/2015,149/150,Pamela,UN,Y,F,A,U,U,OMU,SK,NA,NA,NA,2.46,,,,1,S,2.316738187,231.6738187,P,0.08775,1.413
2015,E5,5/19/2015,153-154,Vodka,3/24/2003,N,M,A,T,T,OMU,SK,L,C,N,0.1785,Range?,Range?,negative,1,S,0.035238187,3.523818671,N,0.129,0.8905
2015,A8,5/19/2015,157-158,Zeus,4/12/1998,Y,M,A,Z5,Z5,OMU,SK,F,O,Y,0.841,,,,7,S,0.730618609,73.0618609,P,0.08525,1.8765
2015,B10,5/19/2015,159-161,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.146333333,Range?,Range?,negative,1,S,0.00307152,0.307152004,N,0.07625,0.7305
2015,D9,5/19/2015,167-169,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.177,Range?,Range?,negative,1,S,0.033738187,3.373818671,N,0.093,2.7465
2015,A10,5/20/2015,170,Yoshi,3/9/2006,N,M,A,Z5,Z5,OMU,SK,F,O,Y,0.889,35.527,35.5,POSITIVE,1,S,0.745738187,74.57381867,P,0.0675,1.825
2015,C3,5/20/2015,173,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.126,2.078,2.1,negative,2,S,-0.023851911,-2.385191083,N,0.093,2.7465
2015,C7,5/20/2015,176,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,1.279,52.948,52.9,POSITIVE,1,S,1.135738187,113.5738187,P,0.14225,2.4285
2015,H9,5/20/2015,179,Fabio,4/5/2006,N,M,A,Z5,Z5,OMU,SK,L,C,N,0.138,Range?,Range?,negative,1,S,-0.005261813,-0.526181329,N,0.08075,2.2945
2015,D6,5/20/2015,184,Noha,4/11/2003,N,M,A,V,V,OMU,SK,L,C,Y,0.164,Range?,Range?,negative,1,S,0.020738187,2.073818671,N,0.079,2.5995
2015,B9,5/20/2015,187,Debra,5/1/1997,Y,F,A,D,D,OMU,SK,NA,NA,NA,1.23,50.698,50.7,POSITIVE,1,S,1.086738187,108.6738187,P,0.075,1.947
2015,E6,5/20/2015,174-175,Wakawaca,7/23/2005,N,M,A,Z3,Z3,OMU,SK,L,C,N,0.1735,Range?,Range?,negative,1,S,0.030238187,3.023818671,N,0.14225,2.4285
2015,A9,5/20/2015,177-178,Gap,1/1/2002,N,M,A,O,O,OMU,SK,F,O,Y,0.1565,,,,1,S,0.013238187,1.323818671,N,0.08075,2.034
2015,B12,5/20/2015,180-181,Ernie,7/15/2001,Y,M,A,Z3,Z3,OMU,SK,F,N,UN,1.274,,,,1,S,1.130738187,113.0738187,P,0.08075,2.2945
2015,B8,5/20/2015,185-186,Devil,1/2/1999,N,M,A,D,D,OMU,SK,F,O,Y,1.47,,,,1,S,1.326738187,132.6738187,P,0.08525,1.8765
2015,G9,5/21/2015,188,Demon,12/10/2006,N,M,A,D,D,OMU,SK,L,C,UN,0.152,Range?,Range?,negative,1,S,0.008738187,0.873818671,N,0.08525,1.8765
2015,H10,5/21/2015,189,Erckel,7/8/2006,N,M,A,J,J,OMU,SK,L,C,N,0.148,Range?,Range?,negative,1,S,0.004738187,0.473818671,N,0.0735,0.599
2015,A12,5/21/2015,190,Okidoki,UN,Y,F,A,O,O,OMU,SK,NA,NA,NA,1.026,41.519,41.5,POSITIVE,1,S,0.882738187,88.27381867,P,0.129,0.8905
